Airline_Name,Airline_ID,Aircraft_Model,Flight_Type,Source_Airport_Name,Source_Airport_Code,Destination_Airport_Name,Destination_Airport_Code,Airport_region_code,Departure Date,Scheduled_Depature,Actual_Depature,Scheduled_Arrival,Actual_Arrival,Arrival_Date,FREQUENCY,Travel_Time,Accuracy,Validity,Completeness,,,,
Vistara,NK404,Boeing 787,Domestic,Gusap Airport,GAP,King Khaled Air Base,KMX,PG-OC,12/25/2022,6:57 PM,7:09 PM,3:46 PM,6:07 PM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,AA123,Boeing 777,INT,Terrace Bay Airport,YTJ,São Pedro da Aldeia Airport,0,CA-NA,5/12/2022,3:05 AM,4:45 AM,3:12 AM,5:31 AM,5/12/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Ethihad,AA123,Boeing 737,International,Torres Airstrip,TOH,Caviahue Airport,CVH,VU-OC,4/6/2022,3:47 AM,4:32 AM,2:43 AM,2:44 AM,5/6/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
United_Airlines,B6202,Airbus A330,International,Santa Lucia Air Force Base,NLU,Wonken Airport,WOK,MX-NA,2/15/2022,11:47 PM,12:55 AM,10:23 PM,12:47 AM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Cathay_Pacific,UA789,Airbus A330,INT,Vermilion Regional Airport,DNV,Monaco Heliport,MCM,US-NA,9/21/2022,3:27 PM,6:12 PM,12:19 PM,1:14 PM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,SY808,Boeing 737,International,,YSG,Mulu Airport,MZV,CA-NA,9/4/2022,2:46 PM,4:20 PM,1:57 PM,2:37 PM,10/4/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
United_Airlines,UA789,Boeing 787,Domestic,Itacoatiara Airport,ITA,Winnemucca Municipal Airport,WMC,,1/24/2022,11:18 AM,12:15 PM,8:55 AM,9:21 AM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
Emirates,WN101,Airbus A380,INT,Iberia Airport,IBP,,KYU,PE-SA,12/21/2022,1:04 PM,2:51 PM,9:06 AM,11:17 AM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Qantas,AA123,Boeing 777,International,Sanandaj Airport,SDG,Berlin-Tegel Airport,TXL,IR-AS,5/8/2022,9:17 PM,9:33 PM,8:48 PM,11:15 PM,5/8/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Qantas,AA123,Boeing 747,International,Mbuji Mayi Airport,MJM,Marcos A. Gelabert International Airport,PAC,CD-AF,11/29/2022,7:14 AM,9:36 AM,4:44 AM,5:15 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Cathay_Pacific,F9505,Boeing 777,Domestic,Kaya Airport,XKY,Quaqtaq Airport,YQC,BF-AF,6/3/2022,11:17 AM,1:21 PM,9:58 AM,12:42 PM,7/3/2022,bimonthly,,INACCURATE,VALID,COMPLETE,,,,
Lufthansa,SY808,Boeing 737,International,Saga Airport,HSG,Hartness State (Springfield) Airport,VSF,,2/11/2022,12:40 PM,12:51 PM,11:10 AM,2:08 PM,2/11/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Cathay_Pacific,NK404,Airbus A380,International,Amery Municipal Airport,AHH,Cape Barren Island Airport,CBI,US-NA,1/31/2022,2:46 AM,4:01 AM,12:34 AM,3:27 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Vistara,HA707,Airbus A380,International,Cuamba Airport,FXO,Futaleufú Airport,FFU,MZ-AF,4/10/2022,10:22 AM,12:18 PM,10:08 AM,10:42 AM,5/10/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Ethihad,UA789,Airbus A320,International,OR Tambo International Airport,JNB,Wondoola Airport,,ZA-AF,2/6/2022,11:53 AM,11:55 AM,11:28 AM,1:06 PM,2/6/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Singapore_Airlines,SY808,Boeing 747,INT,Merimbula Airport,MIM,Celle Airport,ZCN,AU-OC,5/19/2022,11:45 AM,2:13 PM,10:46 AM,12:18 PM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
United_Airlines,AA123,Boeing 777,Domestic,"Magdeburg ""City"" Airport",ZMG,,MEM,DE-EU,4/24/2022,12:53 AM,1:10 AM,12:00 AM,12:00 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Vistara,DL456,Airbus A350,INT,Waskaganish Airport,YKQ,Chiquimula Airport,CIQ,CA-NA,10/7/2022,10:52 AM,11:05 AM,9:23 AM,11:52 AM,10/7/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Vistara,UA789,Boeing 737,International,Misawa Air Base,MSJ,Aumo Airport,AUV,JP-,7/8/2022,10:02 AM,12:02 PM,6:05 AM,8:51 AM,8/8/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Qatar_Airways,WN101,Boeing 737,INT,Minsk National Airport,MSQ,Mendi Airport,MDU,BY-EU,5/15/2022,9:45 AM,11:57 AM,8:47 AM,9:26 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Emirates,WN101,Boeing 777,International,Dr.Juan C. Angara Airport,BQA,South Molle Island Helipad,SOI,PH-AS,5/7/2022,1:50 AM,3:15 AM,12:01 AM,2:27 AM,6/7/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Air_France,AA123,Airbus A350,INT,,BGW,Ocean Falls Seaplane Base,ZOF,IQ-AS,8/6/2022,2:49 AM,4:03 AM,2:07 AM,2:33 AM,9/6/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Lufthansa,DL456,Boeing 777,International,Bella Bella (Campbell Island) Airport,ZEL,Bapi Airstrip,,CA-NA,6/10/2022,9:48 PM,12:11 AM,9:00 PM,9:13 PM,7/10/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Delta_Airlines,UA789,Boeing 787,INT,Sawyer County Airport,,Ely Municipal Airport,LYU,US-NA,7/13/2022,2:55 PM,5:15 PM,1:53 PM,2:37 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Cathay_Pacific,B6202,Airbus A350,DOM,Owatonna Degner Regional Airport,OWA,Waco Kungo Airport,CEO,US-NA,1/18/2022,10:59 PM,1:27 AM,11:02 PM,11:58 PM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,HA707,Boeing 747,International,Eagle County Regional Airport,EGE,Gulgubip Airport,GLP,US-,6/17/2022,7:00 AM,8:29 AM,6:06 AM,8:43 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,AA123,Airbus A320,International,Joplin Regional Airport,JLN,Richard I Bong Airport,SUW,US-NA,11/17/2022,9:00 PM,9:11 PM,8:44 PM,8:49 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Lufthansa,G4606,Airbus A380,International,Sand Point Airport,SDP,,ASU,US-NA,12/19/2022,7:53 AM,10:14 AM,7:33 AM,9:51 AM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,UA789,Airbus A350,INT,Inishmaan Aerodrome,IIA,Kenmore Air Harbor Inc Seaplane Base,KEH,IE-EU,9/18/2022,2:16 AM,3:09 AM,1:40 AM,1:47 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,G4606,Boeing 747,INT,Muara Bungo Airport,BUU,Igarka Airport,IAA,ID-AS,9/2/2022,2:48 AM,5:41 AM,1:17 AM,1:40 AM,10/2/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Qantas,AA123,Airbus A380,International,Dyess Air Force Base,DYS,Mangaia Island Airport,MGS,US-NA,7/27/2022,4:49 PM,7:30 PM,4:37 PM,7:10 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,HA707,Boeing 777,International,Thunder Bay Airport,YQT,,KLF,CA-NA,8/21/2022,9:56 PM,11:56 PM,7:45 PM,8:08 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,DL456,Boeing 787,International,Lampedusa Airport,LMP,Częstochowa-Rudniki,CZW,IT-EU,6/9/2022,5:03 AM,8:01 AM,4:21 AM,4:30 AM,7/9/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Singapore_Airlines,G4606,Airbus A350,International,Deputatskiy Airport,DPT,London Airport,YXU,RU-EU,8/5/2022,8:57 AM,11:30 AM,7:50 AM,8:57 AM,9/5/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Singapore_Airlines,AS303,Airbus A330,INT,Palm Beach Seaplane Base,LBH,,TSC,AU-OC,5/2/2022,9:42 AM,10:24 AM,8:10 AM,9:09 AM,6/2/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Air_France,B6202,Airbus A320,Domestic,,ZZO,Payson Airport,PJB,RU-AS,8/7/2022,2:10 PM,5:05 PM,10:42 AM,11:30 AM,9/7/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Air_France,SY808,Boeing 747,INT,Weifang Airport,,Okmulgee Regional Airport,OKM,CN-AS,5/30/2022,2:47 PM,3:01 PM,3:04 PM,3:16 PM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Vistara,HA707,Boeing 737,International,Kongiganak Airport,KKH,Fishermans Airfield,DGG,US-NA,1/4/2022,1:35 AM,4:27 AM,2:59 AM,3:04 AM,2/4/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Vistara,B6202,Boeing 747,International,Jenpeg Airport,ZJG,Helsinki Malmi Airport,HEM,CA-NA,7/11/2022,8:56 PM,10:01 PM,5:42 PM,6:52 PM,8/11/2022,daily,,INACCURATE,VALID,COMPLETE,,,,
Ethihad,F9505,Boeing 737,Domestic,Nain Airport,YDP,Fakahina Airport,FHZ,CA-NA,6/7/2022,10:30 PM,11:58 PM,10:43 PM,11:25 PM,7/7/2022,bimonthly,,INACCURATE,VALID,COMPLETE,,,,
Ethihad,G4606,Airbus A350,Domestic,Fort Liard Airport,YJF,Greater Rochester International Airport,ROC,CA-NA,12/17/2022,5:41 PM,6:49 PM,3:38 PM,3:56 PM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Qatar_Airways,F9505,Boeing 787,Domestic,Thakhek Airport,THK,Bundi Airport,BNT,LA-AS,5/8/2022,11:59 AM,2:36 PM,10:27 AM,11:37 AM,6/8/2022,daily,,INACCURATE,VALID,COMPLETE,,,,
Ethihad,HA707,Airbus A350,International,Shangrao Sanqingshan Airport,SQD,Samedan Airport,SMV,CN-AS,2/26/2022,7:30 PM,8:49 PM,7:21 PM,9:35 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Qatar_Airways,WN101,Boeing 777,INT,,MQG,Bisbee Municipal Airport,BSQ,,4/14/2022,9:09 PM,11:38 PM,8:51 PM,9:13 PM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,DL456,Airbus A380,International,Palanga International Airport,PLQ,Qianjiang Wulingshan Airport,JIQ,LT-EU,2/14/2022,9:55 PM,10:43 PM,10:44 PM,11:56 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Qantas,B6202,Boeing 787,INT,Burgas Airport,BOJ,Vorkuta Airport,VKT,BG-EU,5/25/2022,2:53 PM,4:11 PM,4:03 PM,4:06 PM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,DL456,Boeing 747,DOM,Trat Airport,TDX,Corn Island,RNI,TH-AS,4/25/2022,5:08 PM,6:29 PM,4:37 PM,4:56 PM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Delta_Airlines,AS303,Boeing 747,INT,Gewayentana Airport,LKA,Corumbá International Airport,CMG,ID-AS,8/3/2022,1:43 PM,2:28 PM,12:09 PM,1:58 PM,9/3/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Singapore_Airlines,B6202,Boeing 737,International,Oranjemund Airport,OMD,Atsugi Naval Air Facility,,NA-AF,1/9/2022,8:36 AM,9:33 AM,8:55 AM,10:58 AM,1/9/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Cathay_Pacific,SY808,Airbus A380,Domestic,Molokai Airport,MKK,Alferez Fap David Figueroa Fernandini Airport,HUU,US-NA,1/17/2022,11:22 AM,1:18 PM,10:49 AM,12:19 PM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,HA707,Boeing 787,International,Gilze Rijen Air Base,GLZ,Pomala Airport,PUM,NL-,12/11/2022,11:00 AM,1:03 PM,9:49 AM,11:39 AM,13-11-2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Vistara,B6202,Boeing 777,Domestic,Nushki Airport,NHS,Ulanqab Jining Airport,UCB,PK-,2/16/2022,10:16 PM,11:45 PM,9:23 PM,11:29 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,AA123,Boeing 747,Domestic,Dong Hoi Airport,VDH,,0,VN-AS,5/12/2022,3:28 AM,3:44 AM,2:41 AM,3:21 AM,6/12/2022,daily,,INACCURATE,VALID,COMPLETE,,,,
Delta_Airlines,F9505,Boeing 747,International,Indigo Bay Lodge Airport,IBL,Mui River Airport,MUJ,MZ-AF,12/15/2022,7:45 AM,10:13 AM,4:47 AM,7:12 AM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
Lufthansa,HA707,Boeing 737,INT,Austin Robert Mueller Municipal,AUS,Alberto Carnevalli Airport,MRD,US-NA,9/26/2022,10:39 PM,10:47 PM,9:43 PM,11:02 PM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Qantas,HA707,Airbus A350,INT,Galesburg Municipal Airport,GBG,Attawapiskat Airport,YAT,US-NA,4/21/2022,10:01 AM,11:06 AM,7:55 AM,8:14 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,AA123,Boeing 747,International,Ouyen Airport,OYN,Kamphaeng Saen Airport,KDT,AU-OC,4/1/2022,11:01 AM,11:16 AM,9:21 AM,11:13 AM,5/1/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
United_Airlines,G4606,Boeing 777,Domestic,La Nubia Airport,MZL,Thargomindah Airport,XTG,CO-SA,2/3/2022,1:15 AM,3:03 AM,2:07 AM,3:03 AM,3/3/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
United_Airlines,SY808,Airbus A320,Domestic,Bolling Air Force Base,BOF,Easterwood Field,CLL,US-NA,8/10/2022,10:10 PM,10:39 PM,10:46 PM,10:46 PM,8/10/2022,daily,,INACCURATE,VALID,COMPLETE,,,,
Vistara,F9505,Boeing 737,International,Fort Lee Army Airfield,FLE,Thohoyandou Airport,THY,US-,5/26/2022,4:11 PM,6:54 PM,2:44 PM,3:30 PM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,NK404,Boeing 737,International,Desroches Airport,DES,Strahan Airport,SRN,SC-AF,11/4/2022,3:07 PM,5:29 PM,2:39 PM,4:42 PM,12/4/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Ethihad,F9505,Airbus A320,International,Brive Souillac Airport,BVE,Wilmington International Airport,ILM,FR-EU,2/3/2022,3:05 PM,5:57 PM,4:33 PM,6:13 PM,2/3/2022,daily,,INACCURATE,VALID,COMPLETE,,,,
Delta_Airlines,AS303,Boeing 737,International,Mineral Wells Airport,MWL,Kokoda Airport,KKD,US-NA,12/8/2022,2:16 AM,4:08 AM,12:23 AM,12:59 AM,13-08-2022,bimonthly,,INACCURATE,VALID,COMPLETE,,,,
Ethihad,B6202,Airbus A330,Domestic,Greene County Airport,WAY,Jefferson Municipal Airport,EFW,US-NA,10/7/2022,11:15 PM,1:53 AM,9:14 PM,10:10 PM,11/7/2022,bimonthly,,INACCURATE,VALID,COMPLETE,,,,
Delta_Airlines,AS303,Boeing 787,International,Fukue Airport,FUJ,General Rodolfo Sánchez Taboada International Airport,MXL,JP-,5/5/2022,10:27 PM,10:37 PM,10:18 PM,10:34 PM,6/5/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
United_Airlines,SY808,Boeing 777,Domestic,Gascoyne Junction Airport,GSC,Errol Airport,ERR,AU-OC,10/3/2022,10:11 AM,11:19 AM,11:26 AM,1:00 PM,10/3/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Vistara,HA707,Airbus A350,Domestic,,PYB,Petawawa Airport,YWA,IN-AS,8/10/2022,5:46 PM,8:13 PM,5:02 PM,7:44 PM,9/10/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Emirates,B6202,Boeing 747,International,Le Mans-Arnage Airport,LME,Kars Airport,KSY,FR-EU,2/24/2022,12:54 AM,1:23 AM,1:41 AM,4:21 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Qatar_Airways,AA123,Boeing 777,INT,Lawton Fort Sill Regional Airport,LAW,Pacific City State Airport,PFC,US-,11/20/2022,8:00 PM,9:28 PM,7:29 PM,8:44 PM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Qantas,SY808,Boeing 747,Domestic,LBJ Ranch Airport,JCY,Daniel Field,DNL,US-NA,9/11/2022,2:07 PM,2:39 PM,12:19 PM,12:39 PM,10/11/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Lufthansa,G4606,Airbus A350,International,Innisfail Airport,IFL,Manhattan Regional Airport,MHK,AU-OC,9/17/2022,11:43 PM,1:48 AM,9:45 PM,11:14 PM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Cathay_Pacific,G4606,Boeing 747,International,,PBJ,Ixtepec Airport,IZT,VU-OC,4/15/2022,3:55 PM,5:55 PM,1:50 PM,3:17 PM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Qantas,G4606,Boeing 747,Domestic,Madras Municipal Airport,MDJ,Agrinion Air Base,AGQ,US-NA,10/31/2022,2:52 AM,3:36 AM,2:58 AM,3:55 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Emirates,DL456,Boeing 777,INT,Reno Tahoe International Airport,RNO,Schenck Field,ICL,US-NA,7/22/2022,12:55 PM,2:09 PM,11:37 AM,12:48 PM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,F9505,Boeing 747,International,Niagara District Airport,YCM,Lannion-Côte de Granit Airport,LAI,CA-NA,7/21/2022,7:24 AM,7:38 AM,7:10 AM,9:18 AM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,HA707,Airbus A330,DOM,Magaruque Airport,MFW,Shawnee Regional Airport,SNL,,7/11/2022,7:48 PM,7:56 PM,7:05 PM,8:02 PM,7/11/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Vistara,B6202,Boeing 787,Domestic,Capitan Fuentes Martinez Airport Airport,WPR,,SJQ,CL-SA,5/29/2022,7:05 AM,9:32 AM,5:57 AM,7:57 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Qatar_Airways,F9505,Boeing 777,DOM,Blumenau Airport,BNU,Asahikawa Airport,AKJ,BR-SA,6/11/2022,11:08 PM,11:47 PM,11:37 PM,12:29 AM,6/11/2022,daily,,INACCURATE,VALID,COMPLETE,,,,
Cathay_Pacific,AA123,Airbus A380,International,,WDA,Lake Macquarie Airport,,YE-AS,1/26/2022,4:53 PM,5:34 PM,2:25 PM,5:18 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,UA789,Airbus A350,DOM,Takhli Airport,TKH,Oki Airport,OKI,TH-AS,8/30/2022,11:24 AM,1:38 PM,9:44 AM,9:59 AM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,WN101,Boeing 737,INT,Stord Airport,SRP,Sierra Vista Municipal Libby Army Air Field,FHU,NO-EU,6/1/2022,5:19 PM,6:31 PM,5:04 PM,6:22 PM,7/1/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Qantas,DL456,Airbus A350,Domestic,Ayawasi Airport,AYW,Big Bay Seaplane Base,YIG,ID-AS,3/30/2022,8:41 PM,11:27 PM,6:54 PM,8:04 PM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Qantas,WN101,Boeing 737,INT,,GSU,Şanlıurfa GAP Airport,GNY,SD-AF,5/19/2022,7:21 AM,7:51 AM,7:30 AM,9:47 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Cathay_Pacific,NK404,Airbus A350,International,Lehu Airport,LHP,,MCS,PG-OC,3/7/2022,2:54 AM,5:41 AM,2:03 AM,2:52 AM,4/7/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Air_France,DL456,Airbus A350,International,Masalembo Airport,MSI,Caledonia County Airport,,ID-,9/28/2022,2:54 AM,5:37 AM,2:37 AM,5:27 AM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
United_Airlines,DL456,Airbus A350,International,Rickenbacker International Airport,LCK,Zalingei Airport,ZLX,US-NA,7/20/2022,9:09 PM,10:29 PM,10:54 PM,1:41 AM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
Delta_Airlines,WN101,Boeing 777,Domestic,,HEW,Surgut Airport,SGC,GR-EU,5/31/2022,6:07 AM,8:49 AM,6:30 AM,7:49 AM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Vistara,B6202,Boeing 737,International,Koszalin Zegrze Pomorskie Air Base,OSZ,Sharm El Sheikh International Airport,SSH,PL-EU,10/26/2022,10:38 PM,12:22 AM,11:28 PM,12:12 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,F9505,Boeing 777,International,Nero-Mer Airport,BBV,Münster Osnabrück Airport,FMO,CI-AF,9/6/2022,4:30 PM,5:58 PM,5:10 PM,6:39 PM,9/6/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Qatar_Airways,F9505,Boeing 737,INT,"Oslo, Fornebu Airport",FBU,Tabal Airstrip,TBV,,10/2/2022,2:10 PM,2:10 PM,2:42 PM,5:02 PM,10/2/2022,daily,,INACCURATE,VALID,COMPLETE,,,,
Air_France,DL456,Airbus A330,Domestic,Rock Sound Airport,RSD,RAF Lossiemouth,LMO,BS-NA,9/16/2022,7:05 PM,9:01 PM,8:06 PM,10:58 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,B6202,Boeing 787,INT,Gjoa Haven Airport,YHK,Imane Airport,IMN,CA-NA,10/23/2022,2:33 PM,3:03 PM,1:34 PM,3:56 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Qantas,HA707,Airbus A320,DOM,Martubah Airport,DNF,Federico Garcia Lorca Airport,GRX,LY-AF,2/11/2022,9:29 AM,9:36 AM,11:49 AM,2:17 PM,2/11/2022,daily,,INACCURATE,VALID,COMPLETE,,,,
Qatar_Airways,F9505,Airbus A380,International,Ciudad Acuña New International Airport,ACN,Hale County Airport,PVW,MX-NA,8/30/2022,9:19 AM,12:18 PM,9:48 AM,10:01 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,G4606,Airbus A320,International,,MGH,Elelim Airport,ELR,,10/30/2022,10:47 PM,11:10 PM,10:31 PM,11:51 PM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
United_Airlines,HA707,Airbus A380,International,Naryan Mar Airport,NNM,Porter County Municipal Airport,VPZ,RU-EU,5/11/2022,2:20 PM,3:49 PM,12:58 PM,2:26 PM,6/11/2022,bimonthly,,INACCURATE,VALID,COMPLETE,,,,
Cathay_Pacific,NK404,Airbus A330,International,Mayajigua Airport,MJG,Danville Regional Airport,DAN,CU-NA,10/31/2022,2:52 PM,3:34 PM,2:51 PM,3:00 PM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
Qatar_Airways,SY808,Boeing 787,INT,,CLK,Normanton Airport,NTN,US-NA,11/1/2022,6:54 PM,9:09 PM,7:01 PM,7:40 PM,12/1/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Ethihad,DL456,Airbus A320,DOM,Hohenems-Dornbirn Airport,HOH,Bairnsdale Airport,BSJ,,8/14/2022,10:45 AM,11:44 AM,10:33 AM,12:01 PM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
United_Airlines,UA789,Boeing 747,International,Campbell River Airport,YBL,Betioky Airport,BKU,CA-NA,2/8/2022,1:49 PM,3:46 PM,4:18 PM,6:59 PM,2/8/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Vistara,F9505,Boeing 747,Domestic,Kangerlussuaq Airport,SFJ,Riesa-Göhlis Airport,,,7/14/2022,5:47 AM,6:40 AM,6:38 AM,8:58 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,B6202,Airbus A380,Domestic,Uroubi Airport,URU,St Cloud Regional Airport,STC,PG-OC,5/18/2022,4:23 PM,5:36 PM,4:06 PM,4:06 PM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,UA789,Boeing 747,International,Perales Airport,IBE,Fillmore Municipal Airport,FIL,CO-SA,6/15/2022,1:57 PM,2:32 PM,2:11 PM,2:45 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Delta_Airlines,F9505,Boeing 777,International,Chacarita Airport,JAP,Warsaw Chopin Airport,WAW,CR-NA,1/2/2022,12:01 PM,12:17 PM,11:04 AM,12:22 PM,1/2/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Lufthansa,B6202,Airbus A330,INT,Jurien Bay Airport,JUR,Cessna Aircraft Field,CEA,AU-OC,3/24/2022,6:19 PM,8:46 PM,5:02 PM,5:52 PM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
Cathay_Pacific,WN101,Airbus A330,INT,Debepare Airport,DBP,Odienne Airport,KEO,PG-OC,10/21/2022,11:36 PM,11:56 PM,10:45 PM,12:56 AM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Lufthansa,F9505,Boeing 777,DOM,Fort Good Hope Airport,YGH,Dalnerechensk Airport,DLR,CA-NA,12/15/2022,1:29 PM,2:19 PM,2:50 PM,4:20 PM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,G4606,Airbus A350,INT,Mysore Airport,MYQ,Umba Airport,UMC,IN-,10/24/2022,1:57 PM,4:46 PM,3:08 PM,5:40 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,AA123,Boeing 777,DOM,Coastal Carolina Regional Airport,EWN,Araraquara Airport,AQA,US-NA,10/22/2022,2:04 AM,4:31 AM,4:01 AM,6:18 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,DL456,Airbus A380,Domestic,Ambatolhy Airport,AHY,Poplar River Airport,XPP,,4/9/2022,11:32 AM,12:51 PM,11:21 AM,1:30 PM,4/9/2022,bimonthly,,INACCURATE,VALID,COMPLETE,,,,
Qatar_Airways,NK404,Airbus A330,INT,Mc Carthy Airport,MXY,Westover ARB/Metropolitan Airport,,US-NA,2/22/2022,5:24 AM,7:28 AM,6:09 AM,8:07 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Emirates,DL456,Airbus A380,INT,Bob Hope Airport,BUR,Manihiki Island Airport,MHX,,3/4/2022,5:30 PM,6:30 PM,5:44 PM,5:44 PM,4/4/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Cathay_Pacific,UA789,Airbus A380,Domestic,,URO,Ulan-Ude Airport (Mukhino),UUD,FR-EU,12/13/2022,12:08 PM,2:44 PM,11:44 AM,1:10 PM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
